n,design,distr,effectX1,effectX2,effectX1X2,X1,X2,X1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
16,4x3,likert5B,0,0,0,0.013,0.0123,0.0496,0.0251,0.0071,0.0437,0.0342,0.008,0.0376,0.0608,0.0135,0.0522,0.0238,0.0078,0.044
16,4x3,likert5B,0,0,0,0.011,0.0014,0.0525,0.0175,0.0001,0.0697,0.0151,0.0002,0.069,0.0151,0.0002,0.0696,0.0185,0.0001,0.0699
16,4x3,likert5B,0,0,0,0.0273,0.014,0.0335,0.0212,0.0356,0.0292,0.027,0.0313,0.0286,0.0265,0.0335,0.0231,0.0317,0.0288,0.0278
16,4x3,likert5B,0,0,0,0.0112,0.0468,0.0174,0.01,0.0657,0.0377,0.0092,0.0709,0.0371,0.0216,0.0865,0.0483,0.0106,0.0669,0.0399
16,4x3,likert5B,0,0,0,0.0191,0.0037,0.0379,0.019,0.0011,0.0179,0.0152,0.001,0.0206,0.0123,0.001,0.0226,0.0171,0.0013,0.0189
16,4x3,likert5B,0,0,0,0.0218,0.0028,0.0281,0.0327,0.0061,0.019,0.0306,0.0072,0.0232,0.0378,0.0137,0.0379,0.0376,0.0108,0.032
16,4x3,likert5B,0,0,0,0.0364,0.0029,0.0453,0.0368,0.0003,0.0431,0.0387,0.0007,0.041,0.036,0.0028,0.0636,0.047,0.0003,0.0374
16,4x3,likert5B,0,0,0,0.0104,0.0024,0.0125,0.0021,0.0141,0.0375,0.0066,0.0151,0.0358,0.0232,0.0211,0.0287,0.0054,0.0145,0.0361
16,4x3,likert5B,0,0,0,0.0068,0.0176,0.007,0.0178,0.0136,0.0301,0.0129,0.0139,0.0356,0.0048,0.0128,0.0341,0.0186,0.0117,0.0297
16,4x3,likert5B,0,0,0,0.0495,0.0103,0.0607,0.0442,0.0005,0.0424,0.0389,0.0019,0.0369,0.0353,0.0017,0.0412,0.0372,0.0024,0.0361
16,4x3,likert5B,0,0,0,0.0264,0.0164,0.0856,0.0287,0.0315,0.0455,0.0357,0.0232,0.0434,0.0499,0.0233,0.0379,0.0346,0.0249,0.045
16,4x3,likert5B,0,0,0,0.0121,0.0034,0.0211,0.0055,0.0026,0.0169,0.0051,0.004,0.0233,0.0054,0.0276,0.0284,0.0049,0.0036,0.0181
16,4x3,likert5B,0,0,0,0.0027,0.0104,0.02,0.0026,0.0135,0.0124,0.0029,0.0087,0.0072,0.0008,0.0014,0.0129,0.0024,0.011,0.0092
16,4x3,likert5B,0,0,0,0.0253,0,0.043,0.0167,0.0001,0.034,0.0459,0.0015,0.0674,0.0494,0.0067,0.0723,0.0328,0.0007,0.052
16,4x3,likert5B,0,0,0,0.0102,0.0087,0.028,0.0072,0.0082,0.0447,0.0123,0.0072,0.0514,0.0145,0.0127,0.0485,0.0134,0.0067,0.0512
16,4x3,likert5B,0,0,0,0.0157,0.0031,0.0225,0.0194,0.0017,0.0267,0.0143,0.0008,0.0235,0.0172,0.0038,0.0309,0.0119,0.0022,0.0289
16,4x3,likert5B,0,0,0,0.0052,0.003,0.0194,0.0148,0.0031,0.0281,0.007,0.0028,0.0299,0.0102,0.0066,0.0258,0.0096,0.0023,0.025
16,4x3,likert5B,0,0,0,0.0277,0.0249,0.0112,0.0342,0.0193,0.0143,0.0374,0.0181,0.0152,0.03,0.0243,0.0205,0.0314,0.02,0.0129
16,4x3,likert5B,0,0,0,0.0369,0.0045,0.0186,0.0183,0.0023,0.0418,0.0208,0.0025,0.0482,0.0838,0.016,0.0443,0.0183,0.0024,0.0478
16,4x3,likert5B,0,0,0,0.0552,0.0327,0.0219,0.0495,0.0184,0.0294,0.0458,0.0261,0.0234,0.0569,0.0265,0.0268,0.0453,0.0265,0.0253
16,4x3,likert5B,0,0,0,0.0324,0.0449,0.0081,0.0292,0.0346,0.0252,0.0333,0.0401,0.0167,0.0325,0.0502,0.0264,0.0322,0.0377,0.0195
16,4x3,likert5B,0,0,0,0.0206,0.0051,0.0342,0.0151,0.0046,0.0702,0.0223,0.0045,0.0606,0.1008,0.0315,0.1064,0.0198,0.0037,0.058
16,4x3,likert5B,0,0,0,0.0018,0.0112,0.0416,0.0114,0.0039,0.0689,0.0102,0.0005,0.072,0.0326,0.0017,0.0786,0.0106,0.0013,0.0735
16,4x3,likert5B,0,0,0,0.0246,0.0042,0.0681,0.0382,0.0107,0.0694,0.0331,0.0068,0.0836,0.0364,0.0065,0.0557,0.0381,0.0091,0.0764
16,4x3,likert5B,0,0,0,0.011,0.0666,0.0256,0.0069,0.0711,0.0266,0.0077,0.0513,0.0199,0.0039,0.0666,0.0087,0.0084,0.0637,0.023
16,4x3,likert5B,0,0,0,0.0061,0.0036,0.0799,0.0068,0.0025,0.0834,0.0044,0.0017,0.0968,0.0143,0.0017,0.0888,0.0075,0.0049,0.0846
16,4x3,likert5B,0,0,0,0.0348,0.0016,0.0483,0.0833,0.0115,0.0981,0.0691,0.0077,0.0673,0.1775,0.0636,0.1023,0.0758,0.0086,0.0808
16,4x3,likert5B,0,0,0,0.0202,0.0215,0.0426,0.0065,0.0116,0.0178,0.0138,0.0216,0.0345,0.0178,0.0118,0.0508,0.0114,0.0186,0.0287
16,4x3,likert5B,0,0,0,0.0224,0.0159,0.0376,0.0098,0.0148,0.0399,0.011,0.0145,0.0366,0.0211,0.0321,0.041,0.0094,0.0116,0.037
16,4x3,likert5B,0,0,0,0.0134,0.0035,0.061,0.0241,0.0027,0.0418,0.0244,0.0021,0.0514,0.0176,0.011,0.0459,0.0238,0.0027,0.045
16,4x3,likert5B,0,0,0,0.0013,0.0018,0.0374,0.0073,0.0105,0.0212,0.006,0.0065,0.0073,0.0022,0.0071,0.0334,0.0067,0.008,0.0117
16,4x3,likert5B,0,0,0,0.0375,0.0076,0.019,0.0474,0.011,0.0241,0.0308,0.0077,0.0222,0.0733,0.0149,0.0485,0.0307,0.0062,0.0181
16,4x3,likert5B,0,0,0,0.0074,0.019,0.0518,0.0179,0.0092,0.049,0.0206,0.0226,0.0394,0.0104,0.0013,0.0396,0.0169,0.012,0.0418
16,4x3,likert5B,0,0,0,0.0181,0.0025,0.0504,0.0127,0.0047,0.0638,0.024,0.0094,0.0334,0.0035,0.0172,0.0274,0.0208,0.0075,0.042
16,4x3,likert5B,0,0,0,0.0058,0.0334,0.0113,0.0101,0.0399,0.0047,0.0129,0.0386,0.0104,0.0062,0.0592,0.0126,0.0111,0.0378,0.0061
16,4x3,likert5B,0,0,0,0.0362,0.0198,0.0173,0.018,0.0114,0.0342,0.0176,0.0088,0.0392,0.0122,0.0157,0.0416,0.0182,0.0119,0.0334
16,4x3,likert5B,0,0,0,0.0373,0.0133,0.011,0.0398,0.0152,0.0229,0.042,0.0139,0.0208,0.056,0.0256,0.0329,0.0394,0.0153,0.0233
16,4x3,likert5B,0,0,0,0.0427,0.0032,0.0212,0.0418,0.0065,0.0196,0.0379,0.0049,0.0186,0.0297,0.0017,0.0149,0.0421,0.0074,0.0167
16,4x3,likert5B,0,0,0,0.023,0,0.0327,0.0202,0.0028,0.0337,0.0187,0.003,0.0354,0.0101,0.0062,0.026,0.0201,0.0026,0.0324
16,4x3,likert5B,0,0,0,0.0306,0.0316,0.0517,0.0036,0.0234,0.0445,0.0018,0.0315,0.037,0.0292,0.0872,0.0369,0.0034,0.024,0.0443
16,4x3,likert5B,0,0,0,0.004,0.0213,0.0489,0.0095,0.0269,0.0401,0.0091,0.0289,0.044,0.0123,0.0356,0.0421,0.0074,0.0212,0.0345
16,4x3,likert5B,0,0,0,0.0259,0.0201,0.0355,0.05,0.0122,0.0221,0.0414,0.0159,0.0197,0.0794,0.0211,0.0155,0.0442,0.0126,0.0231
16,4x3,likert5B,0,0,0,0.0065,0.0025,0.0549,0.001,0.002,0.0278,0.0003,0.0068,0.0458,0.0109,0.0259,0.0576,0.0001,0.0032,0.0465
16,4x3,likert5B,0,0,0,0.032,0.0188,0.0556,0.0175,0.0114,0.0476,0.0168,0.0238,0.0299,0.0398,0.0167,0.035,0.0166,0.0223,0.0414
16,4x3,likert5B,0,0,0,0.0274,0.0025,0.0533,0.0185,0.0011,0.0382,0.018,0.0014,0.039,0.0331,0.008,0.0446,0.0189,0.0011,0.0424
16,4x3,likert5B,0,0,0,0.0094,0.0202,0.0373,0.0145,0.0072,0.0319,0.0148,0.0095,0.0315,0.0188,0.0078,0.0202,0.0122,0.013,0.0277
16,4x3,likert5B,0,0,0,0.0021,0.0234,0.0827,0.0026,0.015,0.049,0.0026,0.0161,0.0484,0.0049,0.0152,0.0417,0.0028,0.0156,0.0573
16,4x3,likert5B,0,0,0,0.0046,0.0019,0.0371,0.0041,0.0224,0.0486,0.0066,0.0018,0.0494,0.0152,0.0039,0.0784,0.0051,0.0058,0.0519
16,4x3,likert5B,0,0,0,0.0079,0.0109,0.0299,0.0041,0.0133,0.0323,0.0028,0.0122,0.0355,0.0165,0.0108,0.0454,0.0033,0.0131,0.0341
16,4x3,likert5B,0,0,0,0.0018,0.0082,0.0173,0.0085,0.0034,0.0163,0.0088,0.0015,0.0156,0.0014,0.0087,0.0194,0.0082,0.004,0.018
16,4x3,likert5B,0,0,0,0.0416,0.0087,0.0234,0.0323,0.0022,0.0105,0.0296,0.0033,0.0103,0.034,0.0039,0.0104,0.03,0.0037,0.0106
16,4x3,likert5B,0,0,0,0.0009,0.0016,0.0423,0.0049,0.0036,0.0254,0.0041,0.0098,0.0322,0.0115,0.0368,0.0106,0.006,0.006,0.0267
16,4x3,likert5B,0,0,0,0.0055,0.0029,0.0473,0.0055,0.005,0.0169,0.001,0.0015,0.027,0.016,0.0014,0.0348,0.0015,0.0021,0.0255
16,4x3,likert5B,0,0,0,0.0129,0.0029,0.0642,0.0171,0.003,0.0396,0.0199,0.0014,0.063,0.0275,0.0004,0.0725,0.022,0.0004,0.0606
16,4x3,likert5B,0,0,0,0.0176,0.0016,0.0134,0.0211,0.0034,0.0076,0.0244,0.0031,0.0111,0.0231,0.0005,0.0162,0.0207,0.0047,0.0069
16,4x3,likert5B,0,0,0,0.0069,0.0041,0.005,0.0162,0.0183,0.0136,0.0077,0.012,0.0164,0.0026,0.0131,0.0137,0.0106,0.0135,0.0137
16,4x3,likert5B,0,0,0,0.0118,0.031,0.0344,0.0281,0.0391,0.0283,0.0318,0.0303,0.0295,0.0372,0.0194,0.0401,0.0328,0.0348,0.0268
16,4x3,likert5B,0,0,0,0.027,0.0038,0.047,0.0065,0.0045,0.026,0.0052,0.0024,0.0355,0.0217,0.0143,0.0407,0.0057,0.0025,0.0397
16,4x3,likert5B,0,0,0,0.0304,0.0348,0.0768,0.0167,0.022,0.0585,0.0121,0.0261,0.0491,0.0331,0.0528,0.0518,0.0158,0.0239,0.057
16,4x3,likert5B,0,0,0,0.0087,0.0115,0.0181,0.0105,0.0077,0.02,0.0099,0.0069,0.0215,0.0063,0.0043,0.0248,0.0089,0.0082,0.0207
16,4x3,likert5B,0,0,0,0.0112,0.0036,0.0237,0.0265,0.0056,0.0248,0.0229,0.0082,0.023,0.0179,0.0094,0.0296,0.0208,0.008,0.0213
16,4x3,likert5B,0,0,0,0.0308,0.0246,0.0069,0.0072,0.006,0.0257,0.0057,0.0069,0.036,0.0057,0.0001,0.0551,0.0059,0.007,0.0333
16,4x3,likert5B,0,0,0,0.0034,0,0.0614,0.0174,0.006,0.0614,0.0059,0.0165,0.0514,0.0294,0.0075,0.0749,0.0125,0.0104,0.0564
16,4x3,likert5B,0,0,0,0.0021,0.0049,0.0043,0.0039,0.0032,0.0239,0.009,0.0002,0.0362,0.0367,0.0159,0.0539,0.0086,0.0001,0.0266
16,4x3,likert5B,0,0,0,0.0032,0.012,0.0571,0.0035,0.01,0.0803,0.004,0.0159,0.0423,0.0047,0.0976,0.0619,0.0036,0.0143,0.0549
16,4x3,likert5B,0,0,0,0.0417,0.0147,0.043,0.0235,0.0038,0.0379,0.0224,0.009,0.0409,0.0195,0.0237,0.0932,0.0234,0.0053,0.0354
16,4x3,likert5B,0,0,0,0.016,0.0185,0.0842,0.0072,0.0191,0.0488,0.01,0.0378,0.0445,0.0094,0.0501,0.0395,0.008,0.0289,0.0427
16,4x3,likert5B,0,0,0,0.011,0.0177,0.01,0.0125,0.0089,0.0034,0.0169,0.0075,0.0041,0.0257,0.0054,0.0027,0.0132,0.0087,0.0037
16,4x3,likert5B,0,0,0,0.0206,0.0049,0.0166,0.0268,0.0122,0.0089,0.0167,0.0078,0.0114,0.0304,0.0051,0.0123,0.0171,0.0112,0.0134
16,4x3,likert5B,0,0,0,0.0185,0.0044,0.0268,0.0125,0.014,0.022,0.0123,0.0135,0.0229,0.0079,0.0104,0.0105,0.0148,0.0192,0.017
16,4x3,likert5B,0,0,0,0.02,0.0162,0.0443,0.0232,0.0001,0.0307,0.0194,0.0006,0.0337,0.015,0.0004,0.0334,0.0182,0.0011,0.0387
16,4x3,likert5B,0,0,0,0.0186,0.0113,0.0333,0.0079,0.0028,0.0611,0.0095,0.0036,0.0724,0.007,0.0054,0.1038,0.0089,0.0034,0.0639
16,4x3,likert5B,0,0,0,0.0206,0.005,0.059,0.0416,0.0044,0.0584,0.0259,0.0059,0.0495,0.0196,0.0164,0.0476,0.0322,0.0052,0.0596
16,4x3,likert5B,0,0,0,0.0093,0.0015,0.0394,0.0042,0.0008,0.052,0.0086,0,0.06,0.0055,0.0089,0.0613,0.0075,0.0001,0.0578
16,4x3,likert5B,0,0,0,0.0548,0.0001,0.0381,0.0363,0.0027,0.0147,0.0519,0.0148,0.0136,0.0428,0.0071,0.0158,0.0443,0.0043,0.0117
16,4x3,likert5B,0,0,0,0.0022,0.0009,0.0237,0.0019,0.0066,0.0255,0.0027,0.0022,0.0288,0.0237,0.0102,0.0316,0.0018,0.0047,0.0254
16,4x3,likert5B,0,0,0,0.0441,0,0.0258,0.0519,0.0135,0.0185,0.037,0.019,0.0171,0.1243,0.1044,0.0393,0.0398,0.0187,0.0168
16,4x3,likert5B,0,0,0,0.0591,0.0379,0.0366,0.036,0.0331,0.0481,0.0401,0.03,0.0581,0.0479,0.0382,0.0606,0.0383,0.0312,0.0572
16,4x3,likert5B,0,0,0,0.0047,0.0112,0.0576,0.0085,0.0189,0.055,0.0095,0.0164,0.0547,0.0128,0.015,0.0606,0.0066,0.0209,0.0593
16,4x3,likert5B,0,0,0,0.0127,0.0012,0.0602,0.012,0.0034,0.0701,0.0129,0.004,0.0689,0.0197,0.0031,0.0747,0.0124,0.0048,0.0634
16,4x3,likert5B,0,0,0,0.0244,0.0112,0.0442,0.0514,0.0217,0.0333,0.0412,0.0109,0.0287,0.0559,0.0139,0.0252,0.0358,0.0105,0.023
16,4x3,likert5B,0,0,0,0.0068,0.0191,0.0105,0.0011,0.0111,0.0199,0.0011,0.014,0.0199,0.0095,0.0278,0.0205,0.0011,0.0121,0.0179
16,4x3,likert5B,0,0,0,0.0039,0.0062,0.0377,0.0158,0.0171,0.0471,0.0134,0.014,0.0357,0.0089,0.0062,0.0488,0.0149,0.0167,0.0445
16,4x3,likert5B,0,0,0,0.0278,0.0126,0.0226,0.0236,0.0121,0.0403,0.0308,0.018,0.0419,0.0217,0.0198,0.0262,0.0216,0.0138,0.0331
16,4x3,likert5B,0,0,0,0.0046,0.005,0.0321,0.003,0.0037,0.0214,0.0023,0.0026,0.0351,0.006,0.0022,0.0368,0.0036,0.005,0.0219
16,4x3,likert5B,0,0,0,0.0569,0.003,0.0242,0.0602,0.0019,0.0572,0.0763,0.0016,0.0596,0.0899,0.0084,0.0422,0.0722,0.0017,0.0598
16,4x3,likert5B,0,0,0,0.0094,0.0064,0.0573,0.0063,0.0042,0.0371,0.0032,0.0025,0.0332,0.0034,0.001,0.0253,0.0059,0.0051,0.0341
16,4x3,likert5B,0,0,0,0.0278,0.0182,0.0817,0.0407,0.0163,0.0468,0.0412,0.0157,0.048,0.0109,0.0027,0.0722,0.0373,0.0124,0.0436
16,4x3,likert5B,0,0,0,0.0089,0.0391,0.0416,0.0087,0.0175,0.0312,0.0043,0.0178,0.0239,0.0436,0.009,0.0329,0.0066,0.0168,0.0251
16,4x3,likert5B,0,0,0,0.0066,0.0151,0.0604,0.0056,0.018,0.0381,0.0171,0.0184,0.0281,0.0121,0.0128,0.027,0.0107,0.0165,0.0376
16,4x3,likert5B,0,0,0,0.0128,0.001,0.0166,0.0057,0.0031,0.0243,0.0057,0.0054,0.0133,0.0306,0.0113,0.056,0.0071,0.0042,0.0143
16,4x3,likert5B,0,0,0,0.0435,0.0134,0.0458,0.0433,0.0192,0.0821,0.0411,0.0137,0.0785,0.0525,0.0253,0.0842,0.0397,0.0122,0.0801
16,4x3,likert5B,0,0,0,0.0195,0.025,0.039,0.0007,0.0165,0.0342,0.006,0.0162,0.0404,0.009,0.0133,0.0297,0.0034,0.0174,0.0394
16,4x3,likert5B,0,0,0,0.0235,0.0131,0.0412,0.0538,0.0075,0.045,0.0707,0.0061,0.039,0.0505,0.0066,0.0692,0.0552,0.0072,0.0441
16,4x3,likert5B,0,0,0,0.0253,0.0048,0.0295,0.0184,0.004,0.0257,0.0157,0.0048,0.0286,0.0043,0.0047,0.0277,0.0179,0.0042,0.0264
16,4x3,likert5B,0,0,0,0.0054,0.008,0.047,0.0052,0.0021,0.0799,0.009,0.0031,0.0553,0.0453,0.0356,0.0569,0.0077,0.0025,0.0625
16,4x3,likert5B,0,0,0,0.0164,0.0024,0.0241,0.0127,0.0039,0.047,0.0143,0.0035,0.0351,0.0254,0.0052,0.0344,0.0133,0.004,0.0449
16,4x3,likert5B,0,0,0,0.0036,0.0083,0.0159,0.015,0.0077,0.026,0.0143,0.0076,0.0235,0.0202,0.0015,0.0482,0.0154,0.0084,0.0251
16,4x3,likert5B,0,0,0,0.0218,0.0002,0.0339,0.019,0.0101,0.0293,0.0227,0.0088,0.0305,0.0544,0.0444,0.0671,0.021,0.0086,0.0309
16,4x3,likert5B,0,0,0,0.0125,0.007,0.0115,0.0108,0.0106,0.0154,0.0087,0.0082,0.0134,0.0113,0.0174,0.0234,0.0091,0.0056,0.0085
16,4x3,likert5B,0,0,0,0.0292,0.0085,0.0178,0.0039,0.0063,0.0284,0.0075,0.0035,0.0316,0.013,0.0019,0.0317,0.0053,0.0044,0.0323
16,4x3,likert5B,0,0,0,0.0312,0.0045,0.0508,0.0202,0.0063,0.0485,0.0173,0.0106,0.0458,0.0244,0.0133,0.0654,0.0145,0.0078,0.0484
16,4x3,likert5B,0,0,0,0.0548,0.002,0.0404,0.048,0.0011,0.0337,0.052,0.0012,0.0327,0.0874,0.0081,0.0499,0.0674,0.0012,0.0379
16,4x3,likert5B,0,0,0,0.0063,0.0116,0.0357,0.0205,0.0087,0.0156,0.0236,0.005,0.0271,0.0578,0.0021,0.0446,0.0159,0.0047,0.0193
16,4x3,likert5B,0,0,0,0.068,0.0073,0.0889,0.007,0.0112,0.0884,0.0071,0.0095,0.0983,0.0081,0.0002,0.0691,0.0115,0.0066,0.0931
16,4x3,likert5B,0,0,0,0.0203,0.0164,0.074,0.0105,0.0048,0.0462,0.013,0.0027,0.055,0.0601,0.0213,0.1066,0.0076,0.0066,0.0424
16,4x3,likert5B,0,0,0,0.0141,0.0201,0.0493,0.0593,0.0238,0.0683,0.0496,0.0218,0.0554,0.0888,0.0389,0.0288,0.046,0.0196,0.0555
16,4x3,likert5B,0,0,0,0.0129,0.0008,0.018,0.0097,0.0027,0.0135,0.0127,0.0006,0.0177,0.0235,0.0014,0.027,0.0075,0.0009,0.0206
16,4x3,likert5B,0,0,0,0.0057,0.0083,0.0099,0.005,0.0175,0.0605,0.0095,0.0038,0.0455,0.0421,0.0246,0.065,0.0074,0.0086,0.0557
16,4x3,likert5B,0,0,0,0.0342,0.0228,0.0517,0.0065,0.0128,0.0607,0.0083,0.0208,0.0818,0.0144,0.0346,0.0543,0.01,0.02,0.0728
16,4x3,likert5B,0,0,0,0.0256,0.0121,0.0381,0.0044,0.0058,0.0293,0.0019,0.0136,0.0281,0.0008,0.0117,0.0498,0.002,0.0121,0.0278
16,4x3,likert5B,0,0,0,0.0086,0.0026,0.0157,0.0129,0.002,0.0421,0.0213,0.0006,0.038,0.0627,0.0025,0.0499,0.0171,0.0017,0.0407
16,4x3,likert5B,0,0,0,0.0014,0.01,0.058,0.0258,0.0071,0.0298,0.0254,0.0084,0.033,0.0526,0.0233,0.0932,0.0248,0.0083,0.0336
16,4x3,likert5B,0,0,0,0.0005,0.0295,0.0759,0.0126,0.0299,0.025,0.0055,0.0209,0.0283,0.0235,0.0895,0.0861,0.0051,0.0239,0.0354
16,4x3,likert5B,0,0,0,0.021,0.0015,0.0268,0.0158,0.0031,0.0116,0.0182,0.003,0.0131,0.0337,0.011,0.0361,0.0166,0.0022,0.0099
16,4x3,likert5B,0,0,0,0.0224,0.0065,0.058,0.0342,0.0012,0.0266,0.0343,0.0014,0.0255,0.0429,0.0064,0.0339,0.0257,0.0004,0.0235
16,4x3,likert5B,0,0,0,0.0254,0.0274,0.0569,0.0571,0.0342,0.0387,0.0596,0.0209,0.0291,0.0368,0.0332,0.034,0.0547,0.0277,0.034
16,4x3,likert5B,0,0,0,0.0119,0.0091,0.0107,0.0022,0.0036,0.0215,0.0107,0.0123,0.0111,0.0579,0.0121,0.0186,0.0048,0.0116,0.0128
16,4x3,likert5B,0,0,0,0.0275,0.0107,0.0585,0.008,0.003,0.0549,0.0051,0.0033,0.0542,0.0093,0.0021,0.0372,0.0064,0.0044,0.0511
16,4x3,likert5B,0,0,0,0.0794,0.0086,0.0399,0.026,0.0214,0.0636,0.0268,0.0281,0.0419,0.0763,0.0023,0.0509,0.0264,0.0236,0.0485
16,4x3,likert5B,0,0,0,0.0062,0.0135,0.019,0.0058,0.0079,0.0563,0.0062,0.0073,0.0558,0.0151,0.0234,0.0825,0.0079,0.0061,0.0565
16,4x3,likert5B,0,0,0,0.018,0.0053,0.089,0.0066,0.0006,0.1157,0.0072,0.0006,0.1119,0.0263,0.019,0.1329,0.0047,0.0004,0.0993
16,4x3,likert5B,0,0,0,0.0054,0.0013,0.0473,0.0051,0.0083,0.0667,0.012,0.0116,0.0548,0.0244,0.0258,0.0315,0.0127,0.0118,0.0536
16,4x3,likert5B,0,0,0,0.0073,0.0317,0.0167,0.0151,0.0211,0.0244,0.0177,0.0178,0.0284,0.0319,0.0378,0.0181,0.0161,0.0219,0.027
16,4x3,likert5B,0,0,0,0.008,0.0398,0.0178,0.0037,0.0621,0.0177,0.0042,0.0588,0.0164,0.009,0.0419,0.0174,0.003,0.0635,0.0188
16,4x3,likert5B,0,0,0,0.0095,0.0113,0.0496,0.0166,0.0001,0.0418,0.0146,0.0052,0.0504,0.0204,0.0064,0.0321,0.0122,0.0036,0.051
16,4x3,likert5B,0,0,0,0.0037,0.0167,0.0153,0.0035,0.0078,0.0095,0.0075,0.0067,0.0141,0.0448,0.0009,0.0305,0.0074,0.0057,0.0163
16,4x3,likert5B,0,0,0,0.0206,0.0116,0.0648,0.0199,0.002,0.0739,0.0118,0.0003,0.0791,0.0052,0.0008,0.0418,0.0144,0.0015,0.0797
16,4x3,likert5B,0,0,0,0.0486,0.0002,0.0638,0.0338,0.0031,0.0644,0.0431,0.0023,0.0667,0.0433,0.0067,0.0659,0.0544,0.0014,0.0729
16,4x3,likert5B,0,0,0,0.0285,0.0029,0.0114,0.0257,0.0065,0.0317,0.0274,0.0046,0.0302,0.0246,0.004,0.045,0.0218,0.0064,0.0336
16,4x3,likert5B,0,0,0,0.0187,0.0068,0.0331,0.0334,0.0015,0.0303,0.0334,0.002,0.0312,0.0254,0.0033,0.0416,0.0305,0.0022,0.0324
16,4x3,likert5B,0,0,0,0.0013,0.01,0.0252,0.0023,0.0172,0.0271,0.0032,0.0227,0.026,0.0197,0.0338,0.0468,0.0038,0.017,0.0277
16,4x3,likert5B,0,0,0,0.0079,0.0175,0.0193,0.0108,0.0015,0.0445,0.0107,0.0047,0.0555,0.0612,0.0126,0.0304,0.0067,0.0023,0.0567
16,4x3,likert5B,0,0,0,0.004,0.0047,0.0122,0.022,0.0073,0.0306,0.0141,0.0106,0.0168,0.0284,0.0119,0.0193,0.0175,0.0086,0.0233
16,4x3,likert5B,0,0,0,0.0308,0.0153,0.0229,0.0202,0.0145,0.0349,0.026,0.0135,0.0382,0.0578,0.0288,0.0171,0.0212,0.0144,0.0354
16,4x3,likert5B,0,0,0,0.0105,0.0038,0.0235,0.0031,0.0084,0.0303,0.0046,0.0009,0.025,0.0126,0.0071,0.0369,0.0029,0.0041,0.0301
16,4x3,likert5B,0,0,0,0.0211,0.0266,0.0261,0.0178,0.0051,0.0265,0.0183,0.0003,0.0256,0.0115,0.0003,0.0775,0.0201,0.0011,0.0279
16,4x3,likert5B,0,0,0,0.0118,0.0005,0.0699,0.0184,0.0044,0.0358,0.0179,0.0027,0.0385,0.0267,0.0032,0.0651,0.0179,0.001,0.0424
16,4x3,likert5B,0,0,0,0.0135,0.0091,0.0101,0.0099,0.0238,0.0441,0.0237,0.0133,0.0387,0.0763,0.0194,0.0687,0.0261,0.013,0.0416
16,4x3,likert5B,0,0,0,0.0201,0.016,0.051,0.0309,0.0039,0.0285,0.0209,0.0066,0.0312,0.0327,0.0135,0.0567,0.0234,0.0045,0.0315
16,4x3,likert5B,0,0,0,0.0136,0.0211,0.0139,0.0055,0.0061,0.0309,0.0047,0.0104,0.0352,0.0082,0.0422,0.0549,0.0018,0.0063,0.0249
16,4x3,likert5B,0,0,0,0.0117,0.0153,0.0204,0.0027,0.0165,0.0126,0.0045,0.0083,0.0099,0.0286,0.0163,0.0212,0.0022,0.0119,0.0121
16,4x3,likert5B,0,0,0,0.0021,0.0014,0.0082,0.0112,0.0032,0.0214,0.0007,0.0038,0.0305,0.0089,0.0213,0.0475,0.0029,0.0034,0.0267
16,4x3,likert5B,0,0,0,0.0146,0.0187,0.0349,0.0188,0.0116,0.03,0.0206,0.0113,0.0333,0.0354,0.0273,0.058,0.0191,0.0113,0.0305
16,4x3,likert5B,0,0,0,0.0229,0.0201,0.0284,0.0268,0.0361,0.0152,0.0319,0.0234,0.019,0.0224,0.0189,0.0286,0.0293,0.0269,0.0181
16,4x3,likert5B,0,0,0,0.0147,0.0018,0.0186,0.0272,0.0009,0.042,0.023,0.003,0.0376,0.0232,0.002,0.0412,0.0169,0.0024,0.0347
16,4x3,likert5B,0,0,0,0.0165,0.0316,0.0227,0.0066,0.0157,0.0381,0.0159,0.0129,0.0381,0.0334,0.0134,0.042,0.0125,0.0144,0.0406
16,4x3,likert5B,0,0,0,0.0175,0.0016,0.0346,0.0121,0.0038,0.0547,0.0108,0.0054,0.0558,0.0082,0.0068,0.0462,0.0112,0.0039,0.0541
16,4x3,likert5B,0,0,0,0.0722,0.0007,0.052,0.0472,0.0038,0.0402,0.0373,0.0041,0.034,0.0697,0.0114,0.0331,0.0426,0.0039,0.0381
16,4x3,likert5B,0,0,0,0.0141,0.0022,0.0389,0.0232,0.0024,0.0211,0.0195,0.0046,0.0226,0.0125,0.001,0.0307,0.0227,0.0047,0.0281
16,4x3,likert5B,0,0,0,0.0065,0.0024,0.0169,0.0067,0.0158,0.0114,0.0069,0.0184,0.0189,0.0078,0.0084,0.017,0.0083,0.0178,0.0178
16,4x3,likert5B,0,0,0,0.0124,0.005,0.0286,0.0274,0.001,0.0194,0.02,0.0015,0.0313,0.1012,0.0282,0.0372,0.0217,0.0021,0.0206
16,4x3,likert5B,0,0,0,0.0125,0.0018,0.0622,0.0108,0.001,0.0488,0.0089,0.0002,0.0498,0.0112,0.0072,0.0494,0.0102,0.0004,0.0531
